local_id,municipality,legis_district,brgy
625,ALICIA,3rd District,CALLAO
626,ALICIA,3rd District,CAMBAOL
627,ALICIA,3rd District,CAYACAY
628,ALICIA,3rd District,DAGUPAN
629,ALICIA,3rd District,DEL MONTE
630,ALICIA,3rd District,INANAMA
631,ALICIA,3rd District,KATIPUNAN
632,ALICIA,3rd District,LA HACIENDA
633,ALICIA,3rd District,LINGLINGAY
634,ALICIA,3rd District,M.H. DEL PILAR
635,ALICIA,3rd District,MABINI
636,ALICIA,3rd District,MAGSAYSAY (POB.)
637,ALICIA,3rd District,MAHAYAG
638,ALICIA,3rd District,MATAAS NA KAHOY
639,ALICIA,3rd District,NAPO
640,ALICIA,3rd District,PADDAD
641,ALICIA,3rd District,PAGAHAT
642,ALICIA,3rd District,POBLACION (CALINGGANAY)
643,ALICIA,3rd District,PROGRESO
644,ALICIA,3rd District,PUTLONGCAM
645,ALICIA,3rd District,RIZAL
646,ALICIA,3rd District,RIZALUNA
647,ALICIA,3rd District,SALVACION
648,ALICIA,3rd District,SAN ANTONIO (POB.)
649,ALICIA,3rd District,SAN FERNANDO
650,ALICIA,3rd District,SAN FRANCISCO
651,ALICIA,3rd District,SAN JUAN
652,ALICIA,3rd District,SAN PABLO
653,ALICIA,3rd District,SAN PEDRO
654,ALICIA,3rd District,SANTA CRUZ
655,ALICIA,3rd District,SANTA MARIA
656,ALICIA,3rd District,SANTO DOMINGO
657,ALICIA,3rd District,SANTO TOMAS
658,ALICIA,3rd District,SUDLON (OMHOR)
659,ALICIA,3rd District,UNTAGA
660,ALICIA,3rd District,VICTORIA
661,ALICIA,3rd District,ZAMORA
662,ALILEM,2nd District,ALILEM DAYA (POB.)
663,ALILEM,2nd District,AMILONGAN
664,ALILEM,2nd District,ANAAO
665,ALILEM,2nd District,APANG
666,ALILEM,2nd District,APAYA
667,ALILEM,2nd District,BATBATO
668,ALILEM,2nd District,DADDAAY
669,ALILEM,2nd District,DALAWA
670,ALILEM,2nd District,KIAT
671,ALIMODIAN,2nd District,ABANG-ABANG
672,ALIMODIAN,2nd District,ATABAY
673,ALIMODIAN,2nd District,BAGSAKAN
674,ALIMODIAN,2nd District,BAGUINGIN-LANOT
675,ALIMODIAN,2nd District,BALABAGO
676,ALIMODIAN,2nd District,BAN-AG
677,ALIMODIAN,2nd District,BANCAL
678,ALIMODIAN,2nd District,BUGANG
679,ALIMODIAN,2nd District,CABACANAN PROPER
680,ALIMODIAN,2nd District,CAGAY
681,ALIMODIAN,2nd District,COLINE
682,ALIMODIAN,2nd District,CUNSAD
683,ALIMODIAN,2nd District,CUYAD
684,ALIMODIAN,2nd District,DALID
685,ALIMODIAN,2nd District,DAO
686,ALIMODIAN,2nd District,GINES
687,ALIMODIAN,2nd District,INGWAN
688,ALIMODIAN,2nd District,LAYLAYAN
689,ALIMODIAN,2nd District,MAMBAWI
690,ALIMODIAN,2nd District,PAJO
691,ALIMODIAN,2nd District,POBLACION
692,ALIMODIAN,2nd District,QUINASPAN
693,ALIMODIAN,2nd District,SINAMAY
694,ALIMODIAN,2nd District,SULONG
695,ALIMODIAN,2nd District,TABAN-MANGUINING
696,ALIMODIAN,2nd District,TARUG
697,ALIMODIAN,2nd District,UBODAN
698,ALIMODIAN,2nd District,UGBO
699,ALIMODIAN,2nd District,ULAY-BUGANG
700,ALIMODIAN,2nd District,UMINGAN
701,ALITAGTAG,3rd District,DALIPIT WEST
702,ALITAGTAG,3rd District,DOMINADOR EAST
703,ALITAGTAG,3rd District,DOMINADOR WEST
704,ALITAGTAG,3rd District,MUNLAWIN SUR
705,ALITAGTAG,3rd District,MUZON PRIMERO
706,ALITAGTAG,3rd District,PINAGKURUSAN
707,ALITAGTAG,3rd District,PING-AS
708,ALITAGTAG,3rd District,POBLACION EAST
709,ALITAGTAG,3rd District,POBLACION WEST
710,ALITAGTAG,3rd District,SAN JOSE
711,ALITAGTAG,3rd District,TADLAC
712,ALLACAPAN,2nd District,BESSANG
713,ALLACAPAN,2nd District,BINOBONGAN
714,ALLACAPAN,2nd District,BULO
715,ALLACAPAN,2nd District,BUROT
716,ALLACAPAN,2nd District,CAPAGARAN (BRIGIDA)
717,ALLACAPAN,2nd District,CAPALUTAN
718,ALLACAPAN,2nd District,CAPANICKIAN NORTE
719,ALLACAPAN,2nd District,CAPANICKIAN SUR
720,ALLACAPAN,2nd District,CATARATAN
721,ALLACAPAN,2nd District,CENTRO WEST (POB.)
722,ALLACAPAN,2nd District,DAAN-ILI
723,ALLACAPAN,2nd District,DAGUPAN
724,ALLACAPAN,2nd District,DALAYAP
725,ALLACAPAN,2nd District,IRINGAN
726,ALLACAPAN,2nd District,LABBEN
727,ALLACAPAN,2nd District,MALUYO
728,ALLACAPAN,2nd District,MAPURAO
729,ALLACAPAN,2nd District,MATUCAY
730,ALLACAPAN,2nd District,NAGATTATAN
731,ALLACAPAN,2nd District,PACAC
732,ALLACAPAN,2nd District,SAN JUAN (MAGUININANGO)
733,ALLACAPAN,2nd District,SILANGAN
734,ALLACAPAN,2nd District,TAMBOLI
735,ALLACAPAN,2nd District,TUBEL
736,ALLACAPAN,2nd District,UTAN
737,ALLEN,1st District,ALEJANDRO VILLAGE (SANTIAGO)
738,ALLEN,1st District,BONIFACIO
739,ALLEN,1st District,CABACUNGAN
740,ALLEN,1st District,CALARAYAN
741,ALLEN,1st District,FREDERIC
742,ALLEN,1st District,GUIN-ARAWAYAN
743,ALLEN,1st District,IMELDA
744,ALLEN,1st District,JUBASAN
745,ALLEN,1st District,KINABRANAN ZONE I (POB.)
746,ALLEN,1st District,KINAGUITMAN
747,ALLEN,1st District,LAGUNDI
748,ALLEN,1st District,LIPATA
749,ALLEN,1st District,LONDRES
750,ALLEN,1st District,SABANG ZONE II (POB.)
751,ALLEN,1st District,SANTA RITA
752,ALMAGRO,1st District,BACJAO
753,ALMAGRO,1st District,BIASONG I
754,ALMAGRO,1st District,COSTA RICA
755,ALMAGRO,1st District,GUIN-ANSAN
756,ALMAGRO,1st District,IMELDA (BADJANG)
757,ALMAGRO,1st District,KERIKITE
758,ALMAGRO,1st District,LUNANG I (LOOK)
759,ALMAGRO,1st District,LUNANG II
760,ALMAGRO,1st District,MAGSAYSAY
761,ALMAGRO,1st District,MALOBAGO
762,ALMAGRO,1st District,MARASBARAS
763,ALMAGRO,1st District,PANJOBJOBAN II
764,ALMAGRO,1st District,POBLACION
765,ALMAGRO,1st District,SAN ISIDRO
766,ALMAGRO,1st District,TALAHID
767,ALMAGRO,1st District,TONGA-TONGA
768,ALMERIA,Lone District,CAUCAB
769,ALMERIA,Lone District,IYOSAN
770,ALMERIA,Lone District,JAMORAWON
771,ALMERIA,Lone District,LO-OK
772,ALMERIA,Lone District,MATANGA
773,ALMERIA,Lone District,PILI
774,ALMERIA,Lone District,POBLACION
775,ALMERIA,Lone District,PULANG BATO
776,ALMERIA,Lone District,SALANGI
777,ALMERIA,Lone District,SAMPAO
778,ALMERIA,Lone District,TABUNAN
779,ALMERIA,Lone District,TALAHID
780,ALMERIA,Lone District,TAMARINDO
781,ALOGUINSAN,3rd District,ANGILAN
782,ALOGUINSAN,3rd District,BOJO
783,ALOGUINSAN,3rd District,BONBON
784,ALOGUINSAN,3rd District,ESPERANZA
785,ALOGUINSAN,3rd District,KANDINGAN
786,ALOGUINSAN,3rd District,KANTABOGON
787,ALOGUINSAN,3rd District,KAWASAN
788,ALOGUINSAN,3rd District,OLANGO
789,ALOGUINSAN,3rd District,POBLACION
790,ALOGUINSAN,3rd District,PUNAY
791,ALOGUINSAN,3rd District,ROSARIO
792,ALOGUINSAN,3rd District,SAKSAK
793,ALOGUINSAN,3rd District,TAMPA-AN
794,ALOGUINSAN,3rd District,TOYOKON
795,ALOGUINSAN,3rd District,ZARAGOSA
796,ALORAN,1st District,BALINTONGA
797,ALORAN,1st District,BANISILON
798,ALORAN,1st District,BURGOS
799,ALORAN,1st District,CALUBE
800,ALORAN,1st District,CAPUTOL
801,ALORAN,1st District,CASUSAN
802,ALORAN,1st District,CONAT
803,ALORAN,1st District,CULPAN
804,ALORAN,1st District,DALISAY
805,ALORAN,1st District,DULLAN
806,ALORAN,1st District,LABO
807,ALORAN,1st District,LAWA-AN
808,ALORAN,1st District,LOBOGON
809,ALORAN,1st District,LUMBAYAO
810,ALORAN,1st District,MACUBON (SINA-AD)
811,ALORAN,1st District,MAKAWA
812,ALORAN,1st District,MANAMONG
813,ALORAN,1st District,MAULAR
814,ALORAN,1st District,MITAZAN
815,ALORAN,1st District,MOHON
816,ALORAN,1st District,MONTERICO
817,ALORAN,1st District,NABUNA
818,ALORAN,1st District,OSPITAL (POB.)
819,ALORAN,1st District,PALAYAN
820,ALORAN,1st District,PELONG
821,ALORAN,1st District,ROXAS
822,ALORAN,1st District,SAN PEDRO
823,ALORAN,1st District,SANTA ANA
824,ALORAN,1st District,SINAMPONGAN
825,ALORAN,1st District,TAGUANAO
826,ALORAN,1st District,TORIL
827,ALORAN,1st District,TUBURAN
828,ALORAN,1st District,TUGAYA
829,ALORAN,1st District,ZAMORA
830,ALTAVAS,Lone District,CABANGILA
831,ALTAVAS,Lone District,CABUGAO
832,ALTAVAS,Lone District,CATMON
833,ALTAVAS,Lone District,DALIPDIP
834,ALTAVAS,Lone District,GINICTAN
835,ALTAVAS,Lone District,LINAYASAN
836,ALTAVAS,Lone District,LUMAYNAY
837,ALTAVAS,Lone District,LUPO
838,ALTAVAS,Lone District,MAN-UP
839,ALTAVAS,Lone District,ODIONG
840,ALTAVAS,Lone District,POBLACION
841,ALTAVAS,Lone District,QUINASAY-AN
842,ALTAVAS,Lone District,TALON
843,ALTAVAS,Lone District,TIBIAO
844,ALUBIJID,2nd District,BAYBAY
845,ALUBIJID,2nd District,BENIGWAYAN
846,ALUBIJID,2nd District,CALATCAT
847,ALUBIJID,2nd District,LAGTANG
848,ALUBIJID,2nd District,LANAO
849,ALUBIJID,2nd District,LOGUILO
850,ALUBIJID,2nd District,LOURDES
851,ALUBIJID,2nd District,LUMBO
852,ALUBIJID,2nd District,MOLOCBOLOC
853,ALUBIJID,2nd District,POBLACION
854,ALUBIJID,2nd District,SAMPATULOG
855,ALUBIJID,2nd District,SUNGAY
856,ALUBIJID,2nd District,TALABA
857,ALUBIJID,2nd District,TAPARAK
858,ALUBIJID,2nd District,TUGASNON
859,ALUBIJID,2nd District,TULA
860,AMADEO,6th District,BANAYBANAY
861,AMADEO,6th District,BARANGAY I (POB.)
862,AMADEO,6th District,BARANGAY III (POB.)
863,AMADEO,6th District,BARANGAY VIII (POB.)
864,AMADEO,6th District,DAGATAN
865,AMADEO,6th District,LOMA
866,AMADEO,6th District,MAITIM I
867,AMADEO,6th District,MINANTOK KANLURAN
868,AMADEO,6th District,PANGIL
869,AMADEO,6th District,SALABAN
870,AMADEO,6th District,TALON
871,AMADEO,6th District,TAMACAN
872,AMADEO,7th District,BANAYBANAY
873,AMADEO,7th District,BARANGAY I (POB.)
874,AMADEO,7th District,BARANGAY II (POB.)
875,AMADEO,7th District,BARANGAY VIII (POB.)
876,AMADEO,7th District,BUHO
877,AMADEO,7th District,DAGATAN
878,AMADEO,7th District,PANGIL
879,AMADEO,7th District,TALON
880,AMADEO,7th District,TAMACAN
881,AMBAGUIO,Lone District,AMMUEG
882,AMBAGUIO,Lone District,CAMANDAG
883,AMBAGUIO,Lone District,DULLI
884,AMBAGUIO,Lone District,LABANG
885,AMBAGUIO,Lone District,NAPO
886,AMBAGUIO,Lone District,POBLACION
887,AMBAGUIO,Lone District,SALINGSINGAN
888,AMBAGUIO,Lone District,TIBLAC
889,AMLAN (AYUQUITAN),1st District,JANTIANON
890,AMLAN (AYUQUITAN),2nd District,BIO-OS
891,AMLAN (AYUQUITAN),2nd District,JANTIANON
892,AMLAN (AYUQUITAN),2nd District,JUGNO
893,AMLAN (AYUQUITAN),2nd District,MAG-ABO
894,AMLAN (AYUQUITAN),2nd District,POBLACION
895,AMLAN (AYUQUITAN),2nd District,SILAB
896,AMLAN (AYUQUITAN),2nd District,TAMBOJANGIN
897,AMLAN (AYUQUITAN),2nd District,TANDAYAG
898,AMPATUAN,2nd District,BANABA
899,AMPATUAN,2nd District,DICALONGAN (POB.)
900,AMPATUAN,2nd District,KAMASI
901,AMPATUAN,2nd District,KAPINPILAN
902,AMPATUAN,2nd District,KAURAN
903,AMPATUAN,2nd District,MALATIMON
904,AMPATUAN,2nd District,MATAGABONG
905,AMPATUAN,2nd District,SANIAG
906,AMPATUAN,2nd District,TALISAWA
907,AMPATUAN,2nd District,TOMICOR
908,AMPATUAN,2nd District,TUBAK
909,AMULUNG,3rd District,ABOLO
910,AMULUNG,3rd District,AGGUIRIT
911,AMULUNG,3rd District,ALITUNGTUNG
912,AMULUNG,3rd District,ANNAFATAN
913,AMULUNG,3rd District,ANQUIRAY
914,AMULUNG,3rd District,BABAYUAN
915,AMULUNG,3rd District,BACCUIT
916,AMULUNG,3rd District,BACRING
917,AMULUNG,3rd District,BACULUD
918,AMULUNG,3rd District,BALAUINI
919,AMULUNG,3rd District,BAYABAT
920,AMULUNG,3rd District,CALAMAGUI
921,AMULUNG,3rd District,CALINTAAN
922,AMULUNG,3rd District,CARATACAT
923,AMULUNG,3rd District,CASINGSINGAN NORTE
924,AMULUNG,3rd District,CASINGSINGAN SUR
925,AMULUNG,3rd District,CATARAUAN
926,AMULUNG,3rd District,CENTRO
927,AMULUNG,3rd District,CONCEPCION
928,AMULUNG,3rd District,CORDOVA
929,AMULUNG,3rd District,DADDA
930,AMULUNG,3rd District,ESTEFANIA
931,AMULUNG,3rd District,GABUT
932,AMULUNG,3rd District,GANGAUAN
933,AMULUNG,3rd District,GORAN
934,AMULUNG,3rd District,JURISDICCION
935,AMULUNG,3rd District,LA SUERTE
936,AMULUNG,3rd District,LOGUNG
937,AMULUNG,3rd District,MAGOGOD
938,AMULUNG,3rd District,MANALO
939,AMULUNG,3rd District,MAROBBOB
940,AMULUNG,3rd District,MASICAL
941,AMULUNG,3rd District,MONTE ALEGRE
942,AMULUNG,3rd District,NABBIALAN
943,AMULUNG,3rd District,NAGSABARAN
944,AMULUNG,3rd District,NANGALASAUAN
945,AMULUNG,3rd District,NANUCCAUAN
946,AMULUNG,3rd District,PACAC-GRANDE
947,AMULUNG,3rd District,PACAC-PEQUEÑO
948,AMULUNG,3rd District,PALAYAG
949,AMULUNG,3rd District,UNAG
950,ANAHAWAN,Lone District,AMAGUSAN
951,ANAHAWAN,Lone District,CALINTAAN
952,ANAHAWAN,Lone District,CAPACUHAN
953,ANAHAWAN,Lone District,LEWING
954,ANAHAWAN,Lone District,MAHALO
955,ANAHAWAN,Lone District,MANIGAWONG
956,ANAHAWAN,Lone District,POBLACION
957,ANAO,1st District,BANTOG
958,ANAO,1st District,CASILI
959,ANAO,1st District,POBLACION
960,ANAO,1st District,SAN FRANCISCO EAST
961,ANAO,1st District,SAN JOSE SOUTH
962,ANAO,1st District,SAN ROQUE
963,ANAO,1st District,SINENSE
964,ANDA,1st District,AWAG
965,ANDA,1st District,AWILE
966,ANDA,1st District,BATIARAO
967,ANDA,1st District,CABUNGAN
968,ANDA,1st District,CAROT
969,ANDA,1st District,DOLAOAN
970,ANDA,1st District,IMBO
971,ANDA,1st District,MACALEENG
972,ANDA,1st District,MACANDOCANDONG
973,ANDA,1st District,MAL-ONG
974,ANDA,1st District,NAMAGBAGAN
975,ANDA,1st District,POBLACION
976,ANDA,1st District,ROXAS
977,ANDA,1st District,SABLIG
978,ANDA,1st District,SAN JOSE
979,ANDA,1st District,SIAPAR
980,ANDA,1st District,TONDOL
981,ANDA,1st District,TORITORI
982,ANDA,3rd District,ALMARIA
983,ANDA,3rd District,BACONG
984,ANDA,3rd District,BADIANG
985,ANDA,3rd District,BUENASUERTE
986,ANDA,3rd District,CANDABONG
987,ANDA,3rd District,CASICA
988,ANDA,3rd District,KATIPUNAN
989,ANDA,3rd District,LINAWAN
990,ANDA,3rd District,LUNDAG
991,ANDA,3rd District,POBLACION
992,ANDA,3rd District,SANTA CRUZ
993,ANDA,3rd District,SUBA
994,ANDA,3rd District,TALISAY
995,ANDA,3rd District,TANOD
996,ANDA,3rd District,VIRGEN
997,ANGADANAN,3rd District,ALLANGIGAN
998,ANGADANAN,3rd District,ANIOG
999,ANGADANAN,3rd District,BANNAWAG
1000,ANGADANAN,3rd District,BANTUG
1001,ANGADANAN,3rd District,BARANGCUAG
1002,ANGADANAN,3rd District,BAUI
1003,ANGADANAN,3rd District,BONIFACIO
1004,ANGADANAN,3rd District,BUENAVISTA
1005,ANGADANAN,3rd District,BUNNAY
1006,ANGADANAN,3rd District,CALABAYAN-MINANGA
1007,ANGADANAN,3rd District,CALACCAB
1008,ANGADANAN,3rd District,CALAOCAN
1009,ANGADANAN,3rd District,CAMPANARIO
1010,ANGADANAN,3rd District,CANANGAN
1011,ANGADANAN,3rd District,CENTRO I (POB.)
1012,ANGADANAN,3rd District,CENTRO III (POB.)
1013,ANGADANAN,3rd District,CONSULAR
1014,ANGADANAN,3rd District,CUMU
1015,ANGADANAN,3rd District,DALAKIP
1016,ANGADANAN,3rd District,DALENAT
1017,ANGADANAN,3rd District,DIPALUDA
1018,ANGADANAN,3rd District,DUROC
1019,ANGADANAN,3rd District,FUGARU
1020,ANGADANAN,3rd District,INGUD NORTE
1021,ANGADANAN,3rd District,LA SUERTE
1022,ANGADANAN,3rd District,LIWLIWA
1023,ANGADANAN,3rd District,LOMBOY
1024,ANGADANAN,3rd District,LORIA
1025,ANGADANAN,3rd District,LOURDES (EL ESCAÃ‘O)
1026,ANGADANAN,3rd District,MACALAUAT
1027,ANGADANAN,3rd District,MACANIAO
1028,ANGADANAN,3rd District,MALASIN
1029,ANGADANAN,3rd District,MANGANDINGAY
1030,ANGADANAN,3rd District,MINANGA PROPER
1031,ANGADANAN,3rd District,RANCHO BASSIT
1032,ANGADANAN,3rd District,RANG-AYAN
1033,ANGADANAN,3rd District,SALAY
1034,ANGADANAN,3rd District,SAN AMBROCIO
1035,ANGADANAN,3rd District,SAN ISIDRO
1036,ANGADANAN,3rd District,SAN MARCELO
1037,ANGADANAN,3rd District,SAN ROQUE
1038,ANGADANAN,3rd District,SAN VICENTE
1039,ANGADANAN,3rd District,SANTO NINO
1040,ANGADANAN,3rd District,SARANAY
1041,ANGADANAN,3rd District,SINABBARAN
1042,ANGADANAN,3rd District,VICTORY
1043,ANGADANAN,3rd District,VIGA
1044,ANGADANAN,3rd District,VILLA DOMINGO
1045,ANGAT,3rd District,BANABAN
1046,ANGAT,3rd District,BAYBAY
1047,ANGAT,3rd District,BINAGBAG
1048,ANGAT,3rd District,DONACION
1049,ANGAT,3rd District,ENCANTO
1050,ANGAT,3rd District,LAOG
1051,ANGAT,3rd District,MARUNGKO
1052,ANGAT,3rd District,NIUGAN
1053,ANGAT,3rd District,PALTOK
1054,ANGAT,3rd District,PULONG YANTOK
1055,ANGAT,3rd District,SAN ROQUE (POB.)
1056,ANGAT,3rd District,SANTA CRUZ (POB.)
1057,ANGAT,3rd District,SANTA LUCIA
1058,ANGAT,3rd District,SANTO CRISTO (POB.)
1059,ANGAT,3rd District,SULUCAN
1060,ANGAT,3rd District,TABOC
1061,ANGELES CITY,1st District,AGAPITO DEL ROSARIO
1062,ANGELES CITY,1st District,AMSIC
1063,ANGELES CITY,1st District,ANUNAS
1064,ANGELES CITY,1st District,BALIBAGO
1065,ANGELES CITY,1st District,CAPAYA
1066,ANGELES CITY,1st District,CLARO M. RECTO
1067,ANGELES CITY,1st District,CUAYAN
1068,ANGELES CITY,1st District,CUTCUT
1069,ANGELES CITY,1st District,CUTUD
1070,ANGELES CITY,1st District,LOURDES NORTH WEST
1071,ANGELES CITY,1st District,LOURDES SUR
1072,ANGELES CITY,1st District,LOURDES SUR EAST
1073,ANGELES CITY,1st District,MALABANIAS
1074,ANGELES CITY,1st District,MARGOT
1075,ANGELES CITY,1st District,MINING
1076,ANGELES CITY,1st District,NINOY AQUINO (MARISOL)
1077,ANGELES CITY,1st District,PAMPANG
1078,ANGELES CITY,1st District,PANDAN
1079,ANGELES CITY,1st District,PULUNG CACUTUD
1080,ANGELES CITY,1st District,PULUNG MARAGUL
1081,ANGELES CITY,1st District,PULUNGBULU
1082,ANGELES CITY,1st District,SALAPUNGAN
1083,ANGELES CITY,1st District,SAN JOSE
1084,ANGELES CITY,1st District,SAN NICOLAS
1085,ANGELES CITY,1st District,SANTA TERESITA
1086,ANGELES CITY,1st District,SANTA TRINIDAD
1087,ANGELES CITY,1st District,SANTO CRISTO
1088,ANGELES CITY,1st District,SANTO DOMINGO
1089,ANGELES CITY,1st District,SANTO ROSARIO (POB.)
1090,ANGELES CITY,1st District,SAPALIBUTAD
1091,ANGELES CITY,1st District,SAPANGBATO
1092,ANGELES CITY,1st District,TABUN
1093,ANGELES CITY,1st District,VIRGEN DELOS REMEDIOS
1094,ANGONO,1st District,KALAYAAN
1095,ANGONO,1st District,MAHABANG PARANG
1096,ANGONO,1st District,POBLACION IBABA
1097,ANGONO,1st District,SAN ISIDRO
1098,ANGONO,1st District,SAN PEDRO
1099,ANGONO,1st District,SAN ROQUE
1100,ANGONO,1st District,SAN VICENTE
1101,ANGONO,1st District,SANTO NINO
1102,ANILAO,4th District,AGBATUAN
1103,ANILAO,4th District,BADIANG
1104,ANILAO,4th District,BALABAG
1105,ANILAO,4th District,BALUNOS
1106,ANILAO,4th District,CAG-AN
1107,ANILAO,4th District,CAMIROS
1108,ANILAO,4th District,DANGULA-AN
1109,ANILAO,4th District,GUIPIS
1110,ANILAO,4th District,MANGANESE
1111,ANILAO,4th District,MEDINA
1112,ANILAO,4th District,MOSTRO
1113,ANILAO,4th District,PALAYPAY
1114,ANILAO,4th District,POBLACION
1115,ANILAO,4th District,SAN CARLOS
1116,ANILAO,4th District,SAN JUAN CRISOSTOMO
1117,ANILAO,4th District,SANTA RITA
1118,ANINI-Y,Lone District,BAYO GRANDE
1119,ANINI-Y,Lone District,CASAY
1120,ANINI-Y,Lone District,IBA
1121,ANINI-Y,Lone District,IGBARABATUAN
1122,ANINI-Y,Lone District,IGPALGE
1123,ANINI-Y,Lone District,IGTUMAROM
1124,ANINI-Y,Lone District,LISUB A
1125,ANINI-Y,Lone District,MABUYONG
1126,ANINI-Y,Lone District,MAGDALENA
1127,ANINI-Y,Lone District,NASULI C
1128,ANINI-Y,Lone District,NATO
1129,ANINI-Y,Lone District,POBLACION
1130,ANINI-Y,Lone District,SALVACION
1131,ANINI-Y,Lone District,SAN FRANCISCO
1132,ANINI-Y,Lone District,SAN RAMON
1133,ANINI-Y,Lone District,SAN ROQUE
1134,ANINI-Y,Lone District,TAGAYTAY
1135,ANINI-Y,Lone District,TALISAYAN
1136,ANTAPAN,2nd District,ALANIB
1137,ANTAPAN,2nd District,BACLAYON
1138,ANTAPAN,2nd District,BALILA
1139,ANTAPAN,2nd District,BANTUANON
1140,ANTAPAN,2nd District,BASAK
1141,ANTAPAN,2nd District,BUGCAON
1142,ANTAPAN,2nd District,CAPITAN JUAN
1143,ANTAPAN,2nd District,CAWAYAN
1144,ANTAPAN,2nd District,KA-ATOAN (KAATUAN)
1145,ANTAPAN,2nd District,KIBANGAY
1146,ANTAPAN,2nd District,KULASIHAN
1147,ANTAPAN,2nd District,POBLACION
1148,ANTAPAN,2nd District,SONGCO
1149,ANTAPAN,2nd District,VICTORY
1150,ANTEQUERA,1st District,ANGILAN
1151,ANTEQUERA,1st District,BANTOLINAO
1152,ANTEQUERA,1st District,BICAHAN
1153,ANTEQUERA,1st District,BITAUGAN
1154,ANTEQUERA,1st District,BUNGAHAN
1155,ANTEQUERA,1st District,CAN-OMAY
1156,ANTEQUERA,1st District,CANLAAS
1157,ANTEQUERA,1st District,CANSIBUAN
1158,ANTEQUERA,1st District,DANAO
1159,ANTEQUERA,1st District,POBLACION
1160,ANTEQUERA,1st District,QUINAPON-AN
1161,ANTEQUERA,1st District,SANTO ROSARIO
1162,ANTEQUERA,1st District,TABUAN
1163,ANTEQUERA,1st District,TUPAS
1164,ANTEQUERA,1st District,UBOJAN
1165,ANTEQUERA,1st District,VIGA
1166,ANTEQUERA,1st District,VILLA AURORA (CANOC-OC)
1167,ANTIPAS,2nd District,B. CADUNGON
1168,ANTIPAS,2nd District,CAMUTAN
1169,ANTIPAS,2nd District,CANAAN
1170,ANTIPAS,2nd District,DATU AGOD
1171,ANTIPAS,2nd District,DOLORES
1172,ANTIPAS,2nd District,KIYAAB
1173,ANTIPAS,2nd District,LUHONG
1174,ANTIPAS,2nd District,MAGSAYSAY
1175,ANTIPAS,2nd District,MALANGAG
1176,ANTIPAS,2nd District,MALATAD
1177,ANTIPAS,2nd District,MALIRE
1178,ANTIPAS,2nd District,NEW PONTEVEDRA
1179,ANTIPAS,2nd District,POBLACION
1180,APALIT,4th District,BALUCUC
1181,APALIT,4th District,CALANTIPE
1182,APALIT,4th District,CANSINALA
1183,APALIT,4th District,CAPALANGAN
1184,APALIT,4th District,COLGANTE
1185,APALIT,4th District,PALIGUI
1186,APALIT,4th District,SAMPALOC
1187,APALIT,4th District,SAN JUAN (POB.)
1188,APALIT,4th District,SAN VICENTE
1189,APALIT,4th District,SUCAD
1190,APALIT,4th District,SULIPAN
1191,APALIT,4th District,TABUYUC (SANTO ROSARIO)
1192,APARRI,1st District,BACKILING
1193,APARRI,1st District,BANGAG
1194,APARRI,1st District,BINALAN
1195,APARRI,1st District,BISAGU
1196,APARRI,1st District,BUKIG
1197,APARRI,1st District,BULALA NORTE
1198,APARRI,1st District,BULALA SUR
1199,APARRI,1st District,CAAGAMAN
1200,APARRI,1st District,CENTRO   1 (POB.)
1201,APARRI,1st District,CENTRO   5 (POB.)
1202,APARRI,1st District,CENTRO  11 (POB.)
1203,APARRI,1st District,DODAN
1204,APARRI,1st District,FUGA ISLAND
1205,APARRI,1st District,GADDANG
1206,APARRI,1st District,LINAO
1207,APARRI,1st District,MABANGUC
1208,APARRI,1st District,MACANAYA (PESCARIA)
1209,APARRI,1st District,MAURA
1210,APARRI,1st District,MINANGA
1211,APARRI,1st District,NAVAGAN
1212,APARRI,1st District,PADDAYA
1213,APARRI,1st District,PARUDDUN NORTE
1214,APARRI,1st District,PARUDDUN SUR
1215,APARRI,1st District,PLAZA
1216,APARRI,1st District,PUNTA
1217,APARRI,1st District,SAN ANTONIO
1218,APARRI,1st District,SANJA
1219,APARRI,1st District,TALLUNGAN
1220,APARRI,1st District,TORAN
1221,APARRI,1st District,ZINARAG
1222,ARACELI,1st District,BALOGO
1223,ARACELI,1st District,DAGMAN
1224,ARACELI,1st District,DALAYAWON
1225,ARACELI,1st District,LUMACAD
1226,ARACELI,1st District,MADOLDOLON
1227,ARACELI,1st District,MAURINGUEN
1228,ARACELI,1st District,OSMEÃ‘A
1229,ARACELI,1st District,POBLACION (CENTRO)
1230,ARACELI,1st District,SAN JOSE DE ORO
1231,ARACELI,1st District,SANTO NINO
1232,ARACELI,1st District,TALOTO
1233,ARACELI,1st District,TININTINAN
1234,ARACELI,1st District,TUDELA (CALANDAGAN)
1235,ARAKAN,2nd District,ALLAB
1236,ARAKAN,2nd District,ANAPOLON
1237,ARAKAN,2nd District,BADIANGON
1238,ARAKAN,2nd District,BINOONGAN
1239,ARAKAN,2nd District,DALLAG
1240,ARAKAN,2nd District,DATU LADAYON
1241,ARAKAN,2nd District,DATU MATANGKIL
1242,ARAKAN,2nd District,DOROLUMAN
1243,ARAKAN,2nd District,GAMBODES
1244,ARAKAN,2nd District,GANATAN
1245,ARAKAN,2nd District,GREENFIELD
1246,ARAKAN,2nd District,KABALANTIAN
1247,ARAKAN,2nd District,KATIPUNAN
1248,ARAKAN,2nd District,KINAWAYAN
